year,field_i,field_j,count_i,count_j,coocc,weight_cosine
2023,Energy,Environmental Science,650,2078,127,0.10927586955019379
2023,Health Professions,Psychology,529,702,80,0.13127849671241668
2023,Materials Science,"Pharmacology, Toxicology and Pharmaceutics",1845,126,13,0.026962483634181182
2023,Chemistry,Medicine,694,6489,43,0.02026281751687421
2023,Engineering,Psychology,3458,702,19,0.012194740143735146
2023,Chemistry,Environmental Science,694,2078,61,0.05079574428066083
2023,Chemistry,Neuroscience,694,1268,25,0.02665021068204787
2023,Chemistry,Psychology,694,702,21,0.030086453915828773
2023,"Economics, Econometrics and Finance",Energy,562,650,47,0.0777630026941465
2023,"Biochemistry, Genetics and Molecular Biology","Pharmacology, Toxicology and Pharmaceutics",4017,126,37,0.05200744705746222
2023,Computer Science,"Pharmacology, Toxicology and Pharmaceutics",1941,126,6,0.012132581298367908
2023,"Biochemistry, Genetics and Molecular Biology",Nursing,4017,176,33,0.039247020312826245
2023,Chemistry,Nursing,694,176,6,0.01716782118847476
2023,Chemistry,"Pharmacology, Toxicology and Pharmaceutics",694,126,20,0.06763398671799953
2023,Engineering,Social Sciences,3458,1007,65,0.0348326187926563
2023,Decision Sciences,Engineering,261,3458,42,0.044209595597258
2023,Agricultural and Biological Sciences,Medicine,941,6489,159,0.06434479558613446
2023,"Business, Management and Accounting",Psychology,479,702,25,0.04311254849594263
2023,Environmental Science,Materials Science,2078,1845,117,0.0597537141097883
2023,"Economics, Econometrics and Finance",Psychology,562,702,9,0.014328667193125236
2023,"Economics, Econometrics and Finance",Engineering,562,3458,17,0.012194619928040782
2023,Materials Science,Medicine,1845,6489,72,0.02080872276394874
2023,Arts and Humanities,"Business, Management and Accounting",91,479,9,0.04310762106595944
2023,Arts and Humanities,Psychology,91,702,25,0.0989124038218534
2023,"Biochemistry, Genetics and Molecular Biology",Earth and Planetary Sciences,4017,640,28,0.017462930616899457
2023,Chemical Engineering,Computer Science,198,1941,18,0.029035355132814033
2023,Computer Science,Energy,1941,650,22,0.01958633754827753
2023,Health Professions,Neuroscience,529,1268,16,0.01953585934962538
2023,Decision Sciences,Physics and Astronomy,261,1226,13,0.022981473113785737
2023,Mathematics,Medicine,171,6489,58,0.05506061415655027
2023,"Economics, Econometrics and Finance",Neuroscience,562,1268,2,0.002369202657476215
2023,Environmental Science,Social Sciences,2078,1007,105,0.07258582079853554
2023,Chemistry,Physics and Astronomy,694,1226,39,0.042280453481149366
2023,"Business, Management and Accounting",Engineering,479,3458,44,0.034187900026555564
2023,Environmental Science,Physics and Astronomy,2078,1226,25,0.015662893753158852
2023,Earth and Planetary Sciences,Engineering,640,3458,94,0.06318665602112872
2023,Health Professions,Nursing,529,176,13,0.04260486390772733
2023,Agricultural and Biological Sciences,Materials Science,941,1845,49,0.037188022330253374
2023,Chemical Engineering,Earth and Planetary Sciences,198,640,6,0.016854996561581004
2023,Chemical Engineering,Materials Science,198,1845,87,0.14394231140311686
2023,Earth and Planetary Sciences,Materials Science,640,1845,20,0.018405254345807743
2023,Chemical Engineering,Engineering,198,3458,61,0.07371990135422371
2023,Arts and Humanities,Social Sciences,91,1007,46,0.15195759107837523
2023,Earth and Planetary Sciences,Social Sciences,640,1007,16,0.01993036536929825
2023,Mathematics,Physics and Astronomy,171,1226,28,0.06115257388975621
2023,Agricultural and Biological Sciences,Earth and Planetary Sciences,941,640,22,0.02834900902030932
2023,Arts and Humanities,"Biochemistry, Genetics and Molecular Biology",91,4017,9,0.014885756049376036
2023,Arts and Humanities,Earth and Planetary Sciences,91,640,4,0.01657483860329483
2023,Earth and Planetary Sciences,Health Professions,640,529,5,0.008593145815674929
2023,Computer Science,Earth and Planetary Sciences,1941,640,26,0.023327628654228265
2023,Health Professions,Immunology and Microbiology,529,1062,5,0.006670830564480595
2023,"Biochemistry, Genetics and Molecular Biology","Economics, Econometrics and Finance",4017,562,12,0.007986604387398056
2023,Environmental Science,Veterinary,2078,23,4,0.018296722515756567
2023,Chemistry,Earth and Planetary Sciences,694,640,12,0.01800576276627536
2023,Decision Sciences,Energy,261,650,6,0.014567140814584559
2023,Agricultural and Biological Sciences,Nursing,941,176,30,0.07371741693559294
2023,Environmental Science,Nursing,2078,176,22,0.03637839843856186
2023,Environmental Science,Neuroscience,2078,1268,24,0.014785255822595291
2023,"Biochemistry, Genetics and Molecular Biology",Physics and Astronomy,4017,1226,41,0.018475138626286976
2023,Agricultural and Biological Sciences,Mathematics,941,171,1,0.002492913061622894
2023,"Biochemistry, Genetics and Molecular Biology",Mathematics,4017,171,11,0.013272224344635689
2023,Environmental Science,Mathematics,2078,171,7,0.011742950040376923
2023,Decision Sciences,Mathematics,261,171,11,0.05206841723628147
2023,Engineering,Mathematics,3458,171,8,0.010403499181208423
2023,Engineering,"Pharmacology, Toxicology and Pharmaceutics",3458,126,7,0.01060474604959628
2023,Computer Science,Environmental Science,1941,2078,42,0.020912875456743654
2023,Arts and Humanities,Computer Science,91,1941,10,0.02379394953485724
2023,Arts and Humanities,Medicine,91,6489,7,0.009109372399069934
2023,Decision Sciences,Health Professions,261,529,18,0.048442262133143836
2023,Nursing,Psychology,176,702,7,0.019914671641635077
2023,"Biochemistry, Genetics and Molecular Biology",Psychology,4017,702,27,0.016078454175960398
2023,Agricultural and Biological Sciences,Energy,941,650,2,0.0025572813161462856
2023,Arts and Humanities,Engineering,91,3458,2,0.0035653059589178513
2023,Agricultural and Biological Sciences,Engineering,941,3458,56,0.031044217737514927
2023,Physics and Astronomy,Social Sciences,1226,1007,11,0.009899943471484159
2023,Chemical Engineering,Environmental Science,198,2078,15,0.02338492020419382
2023,Agricultural and Biological Sciences,Chemistry,941,694,12,0.014849324540471
2023,Decision Sciences,Medicine,261,6489,21,0.016136530158307745
2023,Neuroscience,Physics and Astronomy,1268,1226,18,0.01443669040884145
2023,"Biochemistry, Genetics and Molecular Biology",Health Professions,4017,529,17,0.011661922997579585
2023,Chemical Engineering,Physics and Astronomy,198,1226,7,0.01420758325978793
2023,Agricultural and Biological Sciences,Neuroscience,941,1268,20,0.018309460898521437
2023,Dentistry,Health Professions,57,529,6,0.03455301801039225
2023,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",941,562,13,0.017876413130448125
2023,Agricultural and Biological Sciences,Veterinary,941,23,3,0.02039212689612316
2023,Immunology and Microbiology,Veterinary,1062,23,5,0.03199217950781386
2023,Engineering,Health Professions,3458,529,26,0.019223524587105783
2023,Decision Sciences,Environmental Science,261,2078,12,0.016294394277055146
2023,Engineering,Veterinary,3458,23,2,0.007091752708001445
2023,Medicine,Veterinary,6489,23,10,0.025884941923111294
2023,Mathematics,Neuroscience,171,1268,1,0.0021475452232955564
2023,"Biochemistry, Genetics and Molecular Biology","Business, Management and Accounting",4017,479,3,0.0021627313824507614
2023,Agricultural and Biological Sciences,Social Sciences,941,1007,24,0.024654811969409343
2023,Earth and Planetary Sciences,Energy,640,650,7,0.010853039276555723
2023,Mathematics,Psychology,171,702,8,0.023089970376272428
2023,Energy,Physics and Astronomy,650,1226,5,0.005601032477468135
2023,Agricultural and Biological Sciences,Psychology,941,702,7,0.008612607828245508
2023,Chemistry,Mathematics,694,171,2,0.005805668112021288
2023,Immunology and Microbiology,"Pharmacology, Toxicology and Pharmaceutics",1062,126,5,0.013668550869586708
2023,Arts and Humanities,Decision Sciences,91,261,1,0.006488720242031698
2023,Agricultural and Biological Sciences,"Pharmacology, Toxicology and Pharmaceutics",941,126,9,0.026137402462747067
2023,Dentistry,Engineering,57,3458,8,0.018019389158354184
2023,"Biochemistry, Genetics and Molecular Biology",Energy,4017,650,15,0.0092828998466438
2023,Arts and Humanities,Health Professions,91,529,4,0.018231040638641977
2023,Chemistry,Immunology and Microbiology,694,1062,5,0.005824089104197978
2023,Immunology and Microbiology,Materials Science,1062,1845,7,0.005000778242885382
2023,Dentistry,Immunology and Microbiology,57,1062,3,0.012193308684991133
2023,Agricultural and Biological Sciences,Computer Science,941,1941,11,0.008139263447891005
2023,Immunology and Microbiology,Social Sciences,1062,1007,6,0.005801953672669841
2023,Materials Science,Psychology,1845,702,1,0.0008786850931674557
2023,Energy,Social Sciences,650,1007,1,0.00123602878942343
2023,Engineering,Nursing,3458,176,6,0.007690993104979907
2023,Immunology and Microbiology,Psychology,1062,702,4,0.004632646658056475
2023,"Pharmacology, Toxicology and Pharmaceutics",Psychology,126,702,1,0.0033623751814933355
2023,Decision Sciences,Neuroscience,261,1268,13,0.02259766009466444
2023,Materials Science,Nursing,1845,176,4,0.007019488585711009
2023,Agricultural and Biological Sciences,Physics and Astronomy,941,1226,1,0.0009310220208742587
2023,"Biochemistry, Genetics and Molecular Biology",Veterinary,4017,23,5,0.016449593510069877
2023,Computer Science,Veterinary,1941,23,3,0.014198568761747167
2023,Computer Science,Immunology and Microbiology,1941,1062,9,0.0062685556160020466
2023,"Business, Management and Accounting",Nursing,479,176,4,0.013776404967894814
2023,Health Professions,Mathematics,529,171,1,0.0033248657082689996
2023,"Business, Management and Accounting","Pharmacology, Toxicology and Pharmaceutics",479,126,1,0.004070492611109088
2023,Health Professions,"Pharmacology, Toxicology and Pharmaceutics",529,126,2,0.007746702664128213
2023,Neuroscience,Nursing,1268,176,11,0.023285025854013555
2023,Immunology and Microbiology,Nursing,1062,176,5,0.011565153784445158
2023,Decision Sciences,"Pharmacology, Toxicology and Pharmaceutics",261,126,1,0.005514351855394026
2023,Nursing,"Pharmacology, Toxicology and Pharmaceutics",176,126,1,0.006715191366878124
2023,Nursing,Social Sciences,176,1007,7,0.01662750054841905
2023,Physics and Astronomy,Psychology,1226,702,3,0.0032337576086060643
2023,Decision Sciences,Materials Science,261,1845,5,0.007205291664779444
2023,Computer Science,Dentistry,1941,57,1,0.003006421056307948
2023,Agricultural and Biological Sciences,Health Professions,941,529,3,0.004252052391122657
2023,Immunology and Microbiology,Mathematics,1062,171,4,0.009386413402122458
2023,Arts and Humanities,Environmental Science,91,2078,4,0.009198489640014119
2023,"Business, Management and Accounting",Materials Science,479,1845,2,0.0021274729833339508
2023,Neuroscience,"Pharmacology, Toxicology and Pharmaceutics",1268,126,5,0.012509072367392538
2023,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",2078,126,1,0.001954303257083878
2023,"Business, Management and Accounting",Energy,479,650,4,0.007168619946119982
2023,Agricultural and Biological Sciences,Decision Sciences,941,261,1,0.0020178316727188284
2023,Arts and Humanities,Neuroscience,91,1268,3,0.00883163133668476
2023,"Biochemistry, Genetics and Molecular Biology",Chemical Engineering,4017,198,4,0.004485144921949999
2023,Chemical Engineering,Medicine,198,6489,1,0.0008822232883014872
2023,"Economics, Econometrics and Finance",Physics and Astronomy,562,1226,4,0.004818885401923102
2023,Materials Science,Veterinary,1845,23,1,0.004854426129403411
2023,Arts and Humanities,Dentistry,91,57,2,0.02776974371317616
2023,Dentistry,Materials Science,57,1845,1,0.0030836450863377073
2023,Psychology,Veterinary,702,23,1,0.007869869410831365
2023,Chemistry,Social Sciences,694,1007,1,0.0011962047689492493
2023,Agricultural and Biological Sciences,"Business, Management and Accounting",941,479,5,0.0074474472518737895
2023,"Business, Management and Accounting",Mathematics,479,171,1,0.003494090811335405
2023,Computer Science,Nursing,1941,176,1,0.0017109247090477022
2023,"Business, Management and Accounting",Neuroscience,479,1268,4,0.005132543133644686
2023,Arts and Humanities,Physics and Astronomy,91,1226,1,0.002993877791839908
2023,Earth and Planetary Sciences,Mathematics,640,171,1,0.003022817708791706
2023,Chemical Engineering,"Pharmacology, Toxicology and Pharmaceutics",198,126,1,0.006331143136646513
2023,Earth and Planetary Sciences,"Pharmacology, Toxicology and Pharmaceutics",640,126,1,0.0035214760613688063
2023,Arts and Humanities,"Economics, Econometrics and Finance",91,562,1,0.004421922696782285
2023,Dentistry,Neuroscience,57,1268,1,0.003719657438299747
2023,"Business, Management and Accounting",Immunology and Microbiology,479,1062,1,0.0014020709300443868
2023,Chemical Engineering,Neuroscience,198,1268,1,0.0019957575371487356
2023,Chemical Engineering,Decision Sciences,198,261,1,0.004398931013693846
2023,Chemical Engineering,Health Professions,198,529,1,0.003089865454429127
2023,Mathematics,"Pharmacology, Toxicology and Pharmaceutics",171,126,1,0.006812659327610685
2023,Earth and Planetary Sciences,"Economics, Econometrics and Finance",640,562,2,0.003334815803201295
2023,Earth and Planetary Sciences,Immunology and Microbiology,640,1062,1,0.0012129635619574609
2024,Medicine,Social Sciences,8438,1209,225,0.07044490814201854
2024,"Biochemistry, Genetics and Molecular Biology",Medicine,5172,8438,2460,0.3723797778205161
2024,Arts and Humanities,Psychology,126,886,35,0.10475286525452078
2024,"Business, Management and Accounting",Environmental Science,579,2520,54,0.044704805279745075
2024,"Business, Management and Accounting",Health Professions,579,736,31,0.04748795905450735
2024,Environmental Science,Health Professions,2520,736,71,0.052133774746215736
2024,Computer Science,Medicine,2235,8438,485,0.1116820081405546
2024,Arts and Humanities,Social Sciences,126,1209,45,0.11529596026942449
2024,Medicine,Neuroscience,8438,1648,731,0.1960284079317129
2024,Engineering,Materials Science,4494,2360,1315,0.40378782251760753
2024,"Economics, Econometrics and Finance",Mathematics,631,228,32,0.08436608092367824
2024,"Economics, Econometrics and Finance",Social Sciences,631,1209,92,0.10533191919377984
2024,Mathematics,Social Sciences,228,1209,22,0.04190270957740972
2024,"Business, Management and Accounting","Economics, Econometrics and Finance",579,631,139,0.22996452135714124
2024,"Economics, Econometrics and Finance",Health Professions,631,736,52,0.07630443076573057
2024,Decision Sciences,Health Professions,345,736,21,0.04167454241887125
2024,Decision Sciences,Medicine,345,8438,35,0.02051345137535095
2024,Health Professions,Medicine,736,8438,411,0.16492373217079476
2024,Environmental Science,Medicine,2520,8438,181,0.039251706604519064
2024,Immunology and Microbiology,Medicine,1305,8438,840,0.25313620779746565
2024,Engineering,Medicine,4494,8438,438,0.07112754448529678
2024,Health Professions,Psychology,736,886,92,0.1139284160028214
2024,Health Professions,Social Sciences,736,1209,126,0.1335729407459253
2024,Psychology,Social Sciences,886,1209,208,0.20097096764981454
2024,"Biochemistry, Genetics and Molecular Biology",Materials Science,5172,2360,241,0.06898136485236153
2024,Environmental Science,Social Sciences,2520,1209,130,0.07447833024480294
2024,Energy,Engineering,787,4494,370,0.19674233609566896
2024,Computer Science,Decision Sciences,2235,345,106,0.1207139758112749
2024,Earth and Planetary Sciences,Environmental Science,713,2520,413,0.30810944830270226
2024,"Biochemistry, Genetics and Molecular Biology",Computer Science,5172,2235,190,0.055883754886868656
2024,Computer Science,Social Sciences,2235,1209,240,0.14600217567675652
2024,Decision Sciences,Environmental Science,345,2520,15,0.016087236302194653
2024,Decision Sciences,Social Sciences,345,1209,52,0.08051571346835762
2024,Agricultural and Biological Sciences,"Biochemistry, Genetics and Molecular Biology",1226,5172,438,0.17394006070559437
2024,Chemistry,Environmental Science,938,2520,105,0.0682947955885191
2024,Chemistry,Health Professions,938,736,3,0.0036106128908119798
2024,Computer Science,Engineering,2235,4494,408,0.12873743898331944
2024,Computer Science,Materials Science,2235,2360,88,0.03831668308097841
2024,Energy,Environmental Science,787,2520,152,0.1079334232193389
2024,Engineering,Environmental Science,4494,2520,555,0.1649210832417389
2024,Earth and Planetary Sciences,"Economics, Econometrics and Finance",713,631,3,0.004472618029811551
2024,"Economics, Econometrics and Finance",Environmental Science,631,2520,85,0.06740684117964972
2024,Environmental Science,Physics and Astronomy,2520,1597,27,0.013458945536579562
2024,Environmental Science,Psychology,2520,886,39,0.026100418783806884
2024,Physics and Astronomy,Psychology,1597,886,4,0.003362719732310736
2024,"Economics, Econometrics and Finance",Engineering,631,4494,29,0.01722133378070151
2024,Materials Science,Physics and Astronomy,2360,1597,249,0.128259897213605
2024,"Biochemistry, Genetics and Molecular Biology",Immunology and Microbiology,5172,1305,552,0.21247339816769442
2024,"Biochemistry, Genetics and Molecular Biology",Neuroscience,5172,1648,449,0.153793676561831
2024,"Biochemistry, Genetics and Molecular Biology",Engineering,5172,4494,317,0.06575268170019621
2024,"Biochemistry, Genetics and Molecular Biology",Environmental Science,5172,2520,266,0.07368042260155915
2024,Agricultural and Biological Sciences,Environmental Science,1226,2520,326,0.18546932636432298
2024,Agricultural and Biological Sciences,Medicine,1226,8438,218,0.06777842894573015
2024,Arts and Humanities,"Biochemistry, Genetics and Molecular Biology",126,5172,11,0.013626306534044945
2024,Arts and Humanities,Earth and Planetary Sciences,126,713,10,0.03336337389417905
2024,"Biochemistry, Genetics and Molecular Biology",Earth and Planetary Sciences,5172,713,28,0.014580889150850108
2024,Materials Science,Medicine,2360,8438,112,0.025098181791424246
2024,Medicine,Nursing,8438,274,147,0.09667680578321662
2024,"Economics, Econometrics and Finance",Medicine,631,8438,128,0.055472217802711624
2024,Engineering,Immunology and Microbiology,4494,1305,33,0.013626745660276812
2024,Engineering,Neuroscience,4494,1648,168,0.06173253964741937
2024,Materials Science,Neuroscience,2360,1648,47,0.023832151596708255
2024,Engineering,Psychology,4494,886,33,0.01653790698184174
2024,Environmental Science,Immunology and Microbiology,2520,1305,36,0.019851666679418595
2024,"Biochemistry, Genetics and Molecular Biology",Dentistry,5172,92,14,0.020295738748119515
2024,Dentistry,Medicine,92,8438,47,0.05334382872640831
2024,Energy,Materials Science,787,2360,260,0.190778741821891
2024,Engineering,Physics and Astronomy,4494,1597,323,0.12056840904056774
2024,Decision Sciences,"Economics, Econometrics and Finance",345,631,53,0.11359301909246336
2024,Decision Sciences,Engineering,345,4494,70,0.05621755564491448
2024,"Biochemistry, Genetics and Molecular Biology",Chemistry,5172,938,177,0.08036049238010579
2024,"Economics, Econometrics and Finance",Immunology and Microbiology,631,1305,9,0.009917965059963245
2024,Computer Science,Neuroscience,2235,1648,109,0.056794872709448004
2024,Computer Science,Physics and Astronomy,2235,1597,188,0.09950997736681869
2024,Chemical Engineering,Energy,282,787,119,0.25260098577330103
2024,Chemical Engineering,Materials Science,282,2360,118,0.14464434249428074
2024,Computer Science,Psychology,2235,886,119,0.08456513309199302
2024,Medicine,Psychology,8438,886,296,0.10825677609688952
2024,Energy,Immunology and Microbiology,787,1305,1,0.000986750551923194
2024,Chemical Engineering,Environmental Science,282,2520,16,0.018979954112457637
2024,Environmental Science,Materials Science,2520,2360,159,0.06519898764792877
2024,"Business, Management and Accounting",Medicine,579,8438,31,0.014024992944443386
2024,"Biochemistry, Genetics and Molecular Biology",Nursing,5172,274,59,0.04956184579680724
2024,Agricultural and Biological Sciences,Neuroscience,1226,1648,37,0.026030222795292178
2024,Environmental Science,Neuroscience,2520,1648,33,0.01619328896455558
2024,Chemical Engineering,Computer Science,282,2235,17,0.02141339870994717
2024,Computer Science,Energy,2235,787,25,0.01885010956073667
2024,Agricultural and Biological Sciences,Immunology and Microbiology,1226,1305,30,0.02371760127946556
2024,Immunology and Microbiology,Mathematics,1305,228,1,0.0018332737529045265
2024,Mathematics,Medicine,228,8438,51,0.03676909935098349
2024,"Economics, Econometrics and Finance","Pharmacology, Toxicology and Pharmaceutics",631,160,3,0.009441621446070731
2024,Medicine,"Pharmacology, Toxicology and Pharmaceutics",8438,160,60,0.05163824794993703
2024,"Biochemistry, Genetics and Molecular Biology","Economics, Econometrics and Finance",5172,631,10,0.00553548989463467
2024,"Biochemistry, Genetics and Molecular Biology",Mathematics,5172,228,17,0.015654970002495234
2024,Chemistry,Materials Science,938,2360,307,0.20633882580166926
2024,Chemistry,Medicine,938,8438,71,0.025236967533213753
2024,Chemistry,Energy,938,787,104,0.1210443587205983
2024,Chemistry,Engineering,938,4494,238,0.1159201685206117
2024,Chemistry,Computer Science,938,2235,29,0.02002893305563429
2024,Chemical Engineering,Engineering,282,4494,100,0.08882984653270982
2024,Chemical Engineering,Chemistry,282,938,61,0.11860523590466364
2024,"Economics, Econometrics and Finance",Energy,631,787,49,0.06953349101528758
2024,Agricultural and Biological Sciences,Computer Science,1226,2235,13,0.00785342957303994
2024,Immunology and Microbiology,Neuroscience,1305,1648,87,0.05932467847134236
2024,"Business, Management and Accounting",Engineering,579,4494,71,0.044015185125342284
2024,"Business, Management and Accounting",Decision Sciences,579,345,59,0.13200889089531925
2024,"Business, Management and Accounting",Social Sciences,579,1209,144,0.1721115674442923
2024,Agricultural and Biological Sciences,Engineering,1226,4494,74,0.03152607835359583
2024,Agricultural and Biological Sciences,Materials Science,1226,2360,43,0.02527942660906017
2024,"Business, Management and Accounting",Materials Science,579,2360,5,0.00427734933556816
2024,"Biochemistry, Genetics and Molecular Biology",Physics and Astronomy,5172,1597,52,0.018093460117593205
2024,Medicine,Physics and Astronomy,8438,1597,44,0.011986170686826591
2024,Arts and Humanities,Neuroscience,126,1648,16,0.035112043543314805
2024,Neuroscience,Social Sciences,1648,1209,51,0.03613087023783396
2024,Neuroscience,Psychology,1648,886,214,0.17709989704789503
2024,Computer Science,Environmental Science,2235,2520,61,0.025703413378833112
2024,Engineering,Social Sciences,4494,1209,81,0.034750042046265424
2024,Agricultural and Biological Sciences,Health Professions,1226,736,5,0.005263636163739991
2024,"Biochemistry, Genetics and Molecular Biology",Health Professions,5172,736,25,0.012813620087487406
2024,Arts and Humanities,Medicine,126,8438,21,0.02036639964875384
2024,Agricultural and Biological Sciences,Chemistry,1226,938,37,0.03450285792027208
2024,Agricultural and Biological Sciences,Energy,1226,787,13,0.01323459790441231
2024,Chemical Engineering,Earth and Planetary Sciences,282,713,4,0.008920530290440565
2024,Immunology and Microbiology,Social Sciences,1305,1209,10,0.007961256083089558
2024,Physics and Astronomy,Social Sciences,1597,1209,13,0.009355731377255103
2024,Immunology and Microbiology,Materials Science,1305,2360,13,0.007407677982806372
2024,Computer Science,Health Professions,2235,736,50,0.03898453275823601
2024,Earth and Planetary Sciences,Social Sciences,713,1209,20,0.02154130849336055
2024,Earth and Planetary Sciences,Engineering,713,4494,114,0.06368593838979353
2024,Arts and Humanities,"Business, Management and Accounting",126,579,5,0.01851166361600022
2024,Neuroscience,Physics and Astronomy,1648,1597,18,0.011095361160904286
2024,Computer Science,Mathematics,2235,228,40,0.05603428105264533
2024,Environmental Science,Nursing,2520,274,25,0.03008600039496705
2024,Chemical Engineering,Neuroscience,282,1648,2,0.0029337752322807567
2024,Mathematics,Physics and Astronomy,228,1597,61,0.10109040895079374
2024,Agricultural and Biological Sciences,Earth and Planetary Sciences,1226,713,40,0.042782877521777556
2024,"Biochemistry, Genetics and Molecular Biology",Social Sciences,5172,1209,39,0.015596322197008454
2024,Earth and Planetary Sciences,Physics and Astronomy,713,1597,103,0.09652504254309595
2024,Medicine,Veterinary,8438,41,26,0.04420400904337839
2024,Arts and Humanities,Decision Sciences,126,345,3,0.014388861576723786
2024,Arts and Humanities,Health Professions,126,736,9,0.029554140233966176
2024,"Biochemistry, Genetics and Molecular Biology",Energy,5172,787,22,0.010904507525315086
2024,"Pharmacology, Toxicology and Pharmaceutics",Social Sciences,160,1209,5,0.011368334993716648
2024,"Business, Management and Accounting",Computer Science,579,2235,89,0.07823695892330104
2024,Computer Science,"Economics, Econometrics and Finance",2235,631,25,0.021051670571710503
2024,Earth and Planetary Sciences,Materials Science,713,2360,26,0.020043454824427844
2024,Agricultural and Biological Sciences,Psychology,1226,886,18,0.017270718639841885
2024,"Biochemistry, Genetics and Molecular Biology",Psychology,5172,886,34,0.015883009585343607
2024,Decision Sciences,Physics and Astronomy,345,1597,19,0.025597148934193795
2024,Materials Science,Psychology,2360,886,2,0.0013831113118418987
2024,Computer Science,Earth and Planetary Sciences,2235,713,35,0.027725827423498734
2024,"Biochemistry, Genetics and Molecular Biology","Pharmacology, Toxicology and Pharmaceutics",5172,160,50,0.05496430677571467
2024,Materials Science,"Pharmacology, Toxicology and Pharmaceutics",2360,160,18,0.02929250497068532
2024,Agricultural and Biological Sciences,Nursing,1226,274,58,0.10007082427839131
2024,Agricultural and Biological Sciences,Arts and Humanities,1226,126,2,0.005088613760634592
2024,Agricultural and Biological Sciences,Mathematics,1226,228,1,0.0018914172319762093
2024,Agricultural and Biological Sciences,Social Sciences,1226,1209,23,0.018891630841116922
2024,Energy,Social Sciences,787,1209,3,0.0030755354560072852
2024,Dentistry,Immunology and Microbiology,92,1305,4,0.01154411971452743
2024,Arts and Humanities,Computer Science,126,2235,13,0.024497361783443538
2024,Dentistry,Engineering,92,4494,22,0.03421466035070951
2024,Engineering,Nursing,4494,274,11,0.009912903300773195
2024,Immunology and Microbiology,Nursing,1305,274,11,0.01839552334797846
2024,"Economics, Econometrics and Finance",Neuroscience,631,1648,2,0.001961266960907759
2024,Health Professions,Neuroscience,736,1648,21,0.01906785250508723
2024,Computer Science,Immunology and Microbiology,2235,1305,7,0.004098774450995947
2024,Engineering,"Pharmacology, Toxicology and Pharmaceutics",4494,160,18,0.021227359729087594
2024,Neuroscience,Nursing,1648,274,24,0.03571555116864745
2024,"Biochemistry, Genetics and Molecular Biology",Decision Sciences,5172,345,15,0.011229294024349072
2024,Decision Sciences,Mathematics,345,228,14,0.04991729748139826
2024,Decision Sciences,Psychology,345,886,14,0.02532221122893012
2024,Mathematics,Psychology,228,886,11,0.024474194139239694
2024,Health Professions,Nursing,736,274,21,0.04676329517842102
2024,Chemistry,Neuroscience,938,1648,30,0.024129106030694087
2024,"Business, Management and Accounting",Psychology,579,886,12,0.016754254310049663
2024,Chemistry,Earth and Planetary Sciences,938,713,17,0.02078752273756797
2024,Chemistry,Physics and Astronomy,938,1597,66,0.053924988143119156
2024,Nursing,Social Sciences,274,1209,6,0.010424682063447328
2024,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",1226,631,11,0.012506413118980908
2024,Chemistry,"Pharmacology, Toxicology and Pharmaceutics",938,160,37,0.09550812376838361
2024,Decision Sciences,Earth and Planetary Sciences,345,713,4,0.008065024274089866
2024,Earth and Planetary Sciences,Energy,713,787,4,0.005339835278033777
2024,Engineering,Health Professions,4494,736,35,0.01924476459657597
2024,Dentistry,Health Professions,92,736,6,0.023057829821300373
2024,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",2520,160,4,0.006299407883487111
2024,Immunology and Microbiology,"Pharmacology, Toxicology and Pharmaceutics",1305,160,6,0.013130643285972226
2024,Agricultural and Biological Sciences,"Business, Management and Accounting",1226,579,14,0.0166166517752002
2024,Chemical Engineering,Physics and Astronomy,282,1597,9,0.013411133856033201
2024,Earth and Planetary Sciences,Medicine,713,8438,11,0.004484645921973717
2024,Computer Science,Nursing,2235,274,1,0.00127786788247232
2024,Arts and Humanities,Engineering,126,4494,2,0.002657836058028318
2024,Arts and Humanities,Environmental Science,126,2520,8,0.01419725699999864
2024,Mathematics,Nursing,228,274,1,0.004000896301168422
2024,Chemistry,Immunology and Microbiology,938,1305,5,0.004519218393207696
2024,Computer Science,"Pharmacology, Toxicology and Pharmaceutics",2235,160,12,0.020067001862719498
2024,Chemistry,Psychology,938,886,27,0.029617301336369566
2024,"Business, Management and Accounting",Energy,579,787,2,0.0029628069015243882
2024,Engineering,Mathematics,4494,228,18,0.017782325170484174
2024,Neuroscience,"Pharmacology, Toxicology and Pharmaceutics",1648,160,9,0.017526851798899346
2024,Energy,Medicine,787,8438,6,0.0023283278003317248
2024,Agricultural and Biological Sciences,Veterinary,1226,41,9,0.040142585956280605
2024,Engineering,Veterinary,4494,41,3,0.006988963821049136
2024,Computer Science,Dentistry,2235,92,4,0.008821192791916078
2024,Energy,Physics and Astronomy,787,1597,7,0.006243932734175267
2024,"Economics, Econometrics and Finance",Physics and Astronomy,631,1597,4,0.003984674528381754
2024,"Pharmacology, Toxicology and Pharmaceutics",Psychology,160,886,5,0.013279849464729189
2024,Decision Sciences,Energy,345,787,3,0.005757372658250533
2024,Environmental Science,Mathematics,2520,228,8,0.010554126447688378
2024,Chemical Engineering,Mathematics,282,228,1,0.003943737702335826
2024,"Biochemistry, Genetics and Molecular Biology",Veterinary,5172,41,6,0.013029569414808213
