author_id,year_first,year_last,P_first,P_last,BES_delta,years_active,mean_degree_active_years,mean_papers_active_years
https://openalex.org/A5014799222,2018,2024,0.0,0.6262626262626263,0.6262626262626263,5,78.4,1.6
https://openalex.org/A5111865299,2018,2023,0.06147644242882344,0.6875,0.6260235575711766,2,35.5,1.0
https://openalex.org/A5084265906,2018,2025,0.0,0.6257088846880907,0.6257088846880907,7,55.285714285714285,2.142857142857143
https://openalex.org/A5067042395,2020,2021,0.0,0.625,0.625,2,10.0,1.0
https://openalex.org/A5050051276,2021,2022,0.0,0.625,0.625,2,9.0,1.5
https://openalex.org/A5112673302,2019,2021,0.0,0.625,0.625,2,15.0,1.0
https://openalex.org/A5091653132,2022,2024,0.0,0.625,0.625,2,9.0,1.0
https://openalex.org/A5100638703,2023,2024,0.0,0.625,0.625,2,29.0,1.5
https://openalex.org/A5020811309,2019,2024,0.0,0.625,0.625,3,9.333333333333334,1.0
https://openalex.org/A5059443868,2019,2025,0.0,0.625,0.625,2,8.5,1.0
https://openalex.org/A5057040034,2018,2025,0.0,0.625,0.625,5,36.6,1.8
https://openalex.org/A5082720864,2018,2023,0.0,0.625,0.625,4,12.0,1.25
https://openalex.org/A5073656636,2018,2021,0.0,0.625,0.625,2,5.0,1.5
https://openalex.org/A5023311480,2018,2024,0.0,0.625,0.625,5,11.0,1.0
https://openalex.org/A5087450728,2019,2024,0.0,0.625,0.625,3,6.666666666666667,1.0
https://openalex.org/A5034012242,2021,2023,0.0,0.625,0.625,2,14.0,1.0
https://openalex.org/A5045670207,2019,2021,0.0,0.625,0.625,2,15.0,1.0
https://openalex.org/A5100330729,2018,2019,0.0,0.625,0.625,2,10.0,2.0
https://openalex.org/A5046469598,2021,2023,0.0,0.625,0.625,2,10.0,1.0
https://openalex.org/A5063651408,2018,2022,0.0,0.625,0.625,2,5.0,1.5
https://openalex.org/A5091182751,2018,2024,0.0,0.6236734693877551,0.6236734693877551,2,19.5,2.0
https://openalex.org/A5035626083,2021,2025,0.11174123083385867,0.7346938775510203,0.6229526467171617,4,26.0,1.5
https://openalex.org/A5081823120,2018,2025,0.04253308128544431,0.665406427221172,0.6228733459357277,6,43.5,1.8333333333333333
https://openalex.org/A5040124225,2021,2024,0.0,0.6222222222222222,0.6222222222222222,3,11.0,1.0
https://openalex.org/A5021022648,2018,2024,0.0,0.6222222222222222,0.6222222222222222,3,23.333333333333332,1.0
https://openalex.org/A5055183685,2018,2024,0.028770845543182766,0.6507110648629899,0.6219402193198071,5,198.0,4.8
https://openalex.org/A5046460674,2018,2025,0.0,0.6213151927437642,0.6213151927437642,6,24.166666666666668,3.0
https://openalex.org/A5112612240,2020,2021,0.03570247933884296,0.6549999999999999,0.619297520661157,2,37.5,1.0
https://openalex.org/A5021432201,2020,2024,0.0,0.6192,0.6192,3,35.0,1.3333333333333333
https://openalex.org/A5101583433,2018,2021,0.07986111111111094,0.6980609418282548,0.6181998307171439,2,21.5,1.0
https://openalex.org/A5060285832,2019,2024,0.07396449704142016,0.6918714555765595,0.6179069585351393,4,38.75,2.0
https://openalex.org/A5060049677,2022,2023,0.05671077504725908,0.6745562130177516,0.6178454379704925,2,41.0,1.0
https://openalex.org/A5044054725,2018,2024,0.0,0.6177695882070182,0.6177695882070182,5,56.8,1.8
https://openalex.org/A5100441586,2018,2021,0.0,0.6172839506172839,0.6172839506172839,2,8.0,1.5
https://openalex.org/A5056529805,2019,2025,0.04732181739004204,0.6644120707596253,0.6170902533695832,6,74.33333333333333,3.3333333333333335
https://openalex.org/A5062635223,2018,2023,0.0,0.6168047337278106,0.6168047337278106,4,42.75,2.25
https://openalex.org/A5073445890,2018,2024,0.05439814814814814,0.6704888888888889,0.6160907407407408,7,89.85714285714286,2.0
https://openalex.org/A5040319820,2022,2023,0.0,0.6145404663923182,0.6145404663923182,2,59.5,2.0
https://openalex.org/A5100365503,2022,2024,0.0,0.6124260355029586,0.6124260355029586,2,18.0,2.0
https://openalex.org/A5042462726,2021,2022,0.0,0.6122576512677904,0.6122576512677904,2,176.0,3.0
https://openalex.org/A5039820628,2018,2021,0.0,0.6122448979591837,0.6122448979591837,2,13.0,1.5
https://openalex.org/A5086475676,2022,2023,0.0,0.6122448979591837,0.6122448979591837,2,9.5,1.0
https://openalex.org/A5091454890,2019,2022,0.0,0.6122448979591837,0.6122448979591837,2,7.0,1.0
https://openalex.org/A5100692555,2021,2025,0.0,0.6122448979591837,0.6122448979591837,2,17.0,1.0
https://openalex.org/A5007497235,2019,2021,0.0,0.6122448979591837,0.6122448979591837,2,6.5,1.5
https://openalex.org/A5028762480,2018,2021,0.0,0.6122448979591837,0.6122448979591837,3,7.0,1.0
https://openalex.org/A5100383066,2021,2023,0.0,0.6122448979591837,0.6122448979591837,2,25.0,1.0
https://openalex.org/A5072875338,2018,2024,0.0,0.6122448979591837,0.6122448979591837,3,68.33333333333333,1.0
https://openalex.org/A5030890762,2019,2023,0.0,0.6122448979591837,0.6122448979591837,2,6.0,1.0
https://openalex.org/A5019104326,2023,2024,0.0,0.6122448979591837,0.6122448979591837,2,29.0,1.0
https://openalex.org/A5060481418,2022,2023,0.0,0.6122448979591837,0.6122448979591837,2,9.5,1.0
https://openalex.org/A5101464153,2018,2023,0.0,0.6111111111111112,0.6111111111111112,4,24.5,2.0
https://openalex.org/A5056145805,2018,2022,0.0,0.6111111111111112,0.6111111111111112,4,13.25,1.25
https://openalex.org/A5079018144,2021,2022,0.0,0.6111111111111112,0.6111111111111112,2,24.5,1.0
https://openalex.org/A5056009928,2022,2023,0.0,0.6111111111111112,0.6111111111111112,2,4.5,1.0
https://openalex.org/A5067772666,2021,2024,0.07133058984910856,0.6817370612730517,0.6104064714239431,3,43.333333333333336,1.3333333333333333
